  1.5100000e+002 -6.9518889e-001  9.0749861e+001  3.4220358e+002  2.6811730e+002  2.2682338e+002  2.9519592e+002  6.5353166e+000  1.6674469e+002  2.1886944e-001 -9.1405833e-001
  1.5200000e+002 -1.8134986e+000  9.9886528e+001  1.5369970e+002  1.4076423e+002  3.0040111e+002  2.9709158e+002  1.0418013e+001  3.5357911e+002  0.0000000e+000 -1.8134986e+000
  1.5300000e+002 -3.1964417e+000  9.8614861e+001  2.1151933e+002  1.9964430e+002  2.9357038e+002  2.9109439e+002  9.4339041e+000  3.2741950e+002  0.0000000e+000 -3.1964417e+000
  1.5400000e+002 -5.0008125e+000  8.8750194e+001  3.4006964e+002  2.9333941e+002  2.4691873e+002  2.8212824e+002  4.8529861e+000  2.9533461e+002  0.0000000e+000 -5.0008125e+000
  1.5500000e+002 -5.4591597e+000  9.3633472e+001  3.4416929e+002  2.8120924e+002  2.5746629e+002  2.8053707e+002  4.8804153e+000  1.1460413e+002  0.0000000e+000 -5.4591597e+000
  1.5600000e+002 -2.7525625e+000  9.6409306e+001  2.5103095e+002  2.3643992e+002  2.9373568e+002  2.9184990e+002  5.1502458e+000  2.3221417e+001  0.0000000e+000 -2.7525625e+000
  1.5700000e+002 -3.0165694e+000  9.1249444e+001  2.5927136e+002  2.4595160e+002  2.9269799e+002  2.8983124e+002  1.5272833e+000  3.4422488e+002  0.0000000e+000 -3.0165694e+000
  1.5800000e+002 -2.7982361e+000  9.1979306e+001  3.6076347e+002  2.9145467e+002  2.5936525e+002  2.9212174e+002  3.4038736e+000  1.9188482e+002  9.7212500e-002 -2.8954486e+000
  1.5900000e+002 -2.2803861e+000  9.7130972e+001  2.8513070e+002  2.6296652e+002  2.9123851e+002  2.9715966e+002  5.0300750e+000  7.2216017e+001  0.0000000e+000 -2.2803861e+000
  1.6000000e+002 -6.1284722e-001  9.8253750e+001  2.7380751e+002  2.5072100e+002  3.0269921e+002  3.0369481e+002  1.8331278e+000  3.4693836e+002  2.2832778e-001 -8.4117500e-001
  1.6100000e+002  3.7166528e-001  9.0545417e+001  3.5997090e+002  2.7316702e+002  2.6510059e+002  3.0375856e+002  2.2001208e+000  1.2561247e+002  8.6523473e-001 -4.9356944e-001
  1.6200000e+002 -8.3196528e-001  9.9479722e+001  2.3153816e+002  2.1189058e+002  3.0598341e+002  3.0399327e+002  3.7697153e+000  2.4991199e+001  1.9418333e-001 -1.0261486e+000
  1.6300000e+002 -1.4403361e+000  9.9582222e+001  2.7804039e+002  2.3220224e+002  3.0386543e+002  3.0448776e+002  1.7569597e+000  3.2248628e+002  1.9441667e-002 -1.4597778e+000
  1.6400000e+002 -9.8752083e-001  9.5625417e+001  3.1270006e+002  2.5149284e+002  2.8032044e+002  3.0303539e+002  2.5906139e+000  2.8510074e+002  4.3966667e-002 -1.0314875e+000
  1.6500000e+002  1.3170208e+000  9.4544028e+001  2.1662224e+002  1.8585304e+002  2.9695931e+002  3.0625516e+002  5.7957708e+000  1.8393564e+002  1.3526833e+000 -3.5662500e-002
  1.6600000e+002  1.7910597e+000  9.5071667e+001  3.1791245e+002  2.3860337e+002  2.8174003e+002  3.0807546e+002  4.1344875e+000  1.9699433e+002  1.7910597e+000  0.0000000e+000
  1.6700000e+002  2.4582514e+000  9.4363472e+001  3.3917125e+002  2.5898396e+002  2.8665656e+002  3.0768432e+002  7.8867083e+000  1.6968020e+002  2.4582514e+000  0.0000000e+000
  1.6800000e+002  1.3457250e+000  9.6527639e+001  2.9468264e+002  2.1382830e+002  2.8626682e+002  3.0802796e+002  6.1483208e+000  2.3622144e+002  1.4235069e+000 -7.7781944e-002
  1.6900000e+002  8.9657222e-001  9.1388889e+001  2.9307228e+002  2.1752788e+002  3.0309337e+002  3.0750624e+002  2.7424889e+000  2.6120870e+002  1.1043528e+000 -2.0778056e-001
  1.7000000e+002  2.7829528e+000  9.3608056e+001  2.4491523e+002  1.8304128e+002  3.2700814e+002  3.0907605e+002  2.3497431e+000  2.6225455e+002  2.7829528e+000  0.0000000e+000
  1.7100000e+002  4.7444708e+000  9.3885417e+001  3.5216269e+002  2.3132279e+002  2.9822799e+002  3.1273956e+002  1.9732319e+000  2.8686539e+002  4.7444708e+000  0.0000000e+000
  1.7200000e+002  3.8793542e+000  9.3461250e+001  3.6064132e+002  2.3091782e+002  2.8618831e+002  3.1084406e+002  2.8025222e+000  2.2316199e+002  3.8793542e+000  0.0000000e+000
  1.7300000e+002  2.8883653e+000  9.2747778e+001  3.4948566e+002  2.1585977e+002  2.6565434e+002  3.0809326e+002  4.0851194e+000  2.0775068e+002  2.8883653e+000  0.0000000e+000
  1.7400000e+002  3.3738167e+000  8.7972083e+001  3.6078547e+002  2.2252683e+002  2.7242181e+002  3.0777762e+002  5.3327958e+000  1.9236646e+002  3.3738167e+000  0.0000000e+000
  1.7500000e+002  3.0092056e+000  9.1947917e+001  2.9402087e+002  1.8253279e+002  2.8930378e+002  3.0830987e+002  4.9460375e+000  2.0572654e+002  3.0092056e+000  0.0000000e+000
  1.7600000e+002  3.4553528e+000  9.4669528e+001  2.6605003e+002  1.7075483e+002  3.1156656e+002  3.0850621e+002  1.0168536e+001  1.7523299e+002  3.4553528e+000  0.0000000e+000
  1.7700000e+002  2.0434278e+000  9.1643055e+001  2.9862471e+002  1.8993955e+002  2.7152449e+002  3.0670339e+002  4.1947139e+000  2.0029932e+002  2.0434278e+000  0.0000000e+000
  1.7800000e+002  1.2268625e+000  9.2642083e+001  3.4080747e+002  2.1536686e+002  2.6619428e+002  3.0565947e+002  6.4102306e+000  1.9723017e+002  1.2268625e+000  0.0000000e+000
  1.7900000e+002  7.1404305e-001  9.3152361e+001  3.3858044e+002  2.0989810e+002  2.5598971e+002  3.0260851e+002  2.9843306e+000  1.7059424e+002  1.0324208e+000 -3.1837778e-001
  1.8000000e+002  4.1380278e-001  9.9594722e+001  1.8926546e+002  1.2588856e+002  3.0571907e+002  3.0637615e+002  1.8871042e+000  2.8760376e+002  5.4790139e-001 -1.3409861e-001
  1.8100000e+002  1.1746583e+000  9.4443194e+001  3.2714770e+002  2.0106152e+002  2.6855507e+002  3.0588986e+002  4.2807875e+000  1.9982249e+002  1.1895806e+000 -1.4922222e-002
  1.8200000e+002  6.9081250e-001  9.7622083e+001  2.1835428e+002  1.3777117e+002  3.0709562e+002  3.0713150e+002  1.7660125e+000  2.4171106e+002  7.6683889e-001 -7.6026389e-002
  1.8300000e+002 -3.3760972e-001  9.4658889e+001  3.1280975e+002  2.3503838e+002  2.7360370e+002  3.0297009e+002  2.1331847e+000  1.4571951e+002  1.3867222e-001 -4.7628194e-001
  1.8400000e+002 -3.9153472e-001  9.6076681e+001  2.6192207e+002  1.8391867e+002  2.9974818e+002  3.0483929e+002  2.1573375e+000  3.6769531e+001  3.0538195e-001 -6.9691667e-001
  1.8500000e+002 -1.2620875e+000  9.9892500e+001  2.4680916e+002  2.1437511e+002  3.0472556e+002  3.0306819e+002  3.9088764e+000  1.6718351e+000  3.5931944e-002 -1.2980194e+000
  1.8600000e+002 -8.3975694e-001  9.9779167e+001  2.5510353e+002  2.0369156e+002  3.0801973e+002  3.0527190e+002  3.8626903e+000  9.1250139e+000  1.6641667e-002 -8.5639861e-001
  1.8700000e+002 -7.8547917e-001  9.9946250e+001  2.3386415e+002  2.0355133e+002  3.0917313e+002  3.0534647e+002  1.8813611e+000  3.4954196e+002  0.0000000e+000 -7.8547917e-001
  1.8800000e+002  8.7847222e-001  9.7415139e+001  2.8571622e+002  2.1646198e+002  2.9480942e+002  3.0760279e+002  1.7957764e+000  2.3505206e+002  9.9371666e-001 -1.1524444e-001
  1.8900000e+002  1.6286278e+000  9.5844028e+001  2.8619265e+002  1.9419217e+002  2.9665208e+002  3.0715966e+002  4.8348264e+000  1.7815722e+002  1.6286278e+000  0.0000000e+000
  1.9000000e+002  1.3656625e+000  9.5212639e+001  2.9893516e+002  1.8739437e+002  2.7197108e+002  3.0560192e+002  3.5595083e+000  1.9160549e+002  1.3656625e+000  0.0000000e+000
  1.9100000e+002  1.7131667e+000  9.5275000e+001  2.0494246e+002  1.3163312e+002  2.9301677e+002  3.0582008e+002  7.6905458e+000  1.7695721e+002  1.7981028e+000 -8.4936111e-002
  1.9200000e+002  2.2226069e+000  9.3953472e+001  3.2112582e+002  1.8738068e+002  2.8999990e+002  3.0734749e+002  4.2135778e+000  2.1979265e+002  2.2226069e+000  0.0000000e+000
  1.9300000e+002  1.7752306e+000  8.5746319e+001  3.5183765e+002  2.0755303e+002  2.5227801e+002  3.0663438e+002  3.6309681e+000  2.5149211e+002  1.7752306e+000  0.0000000e+000
  1.9400000e+002  1.3839694e+000  9.1203569e+001  1.5904044e+002  1.0274115e+002  2.8689539e+002  3.0449736e+002  6.7864417e+000  1.6738391e+002  1.3839694e+000  0.0000000e+000
  1.9500000e+002  1.0608111e+000  9.9953750e+001  1.5873221e+002  1.0377322e+002  3.1986576e+002  3.0803245e+002  4.3645972e+000  3.5255397e+002  1.0608111e+000  0.0000000e+000
  1.9600000e+002  7.6381944e-001  9.6400139e+001  1.7980034e+002  1.1729482e+002  2.9229956e+002  3.0612333e+002  5.1124417e+000  2.9827216e+002  8.1855416e-001 -5.4734722e-002
  1.9700000e+002  3.2439833e+000  7.9828361e+001  3.0597539e+002  1.7605344e+002  2.6031914e+002  3.0718380e+002  7.4761583e+000  2.1050257e+002  3.2439833e+000  0.0000000e+000
  1.9800000e+002  2.7936931e+000  8.3429764e+001  3.2716676e+002  1.9001606e+002  2.5942610e+002  3.0610213e+002  5.4689264e+000  1.9991748e+002  2.7936931e+000  0.0000000e+000
  1.9900000e+002  3.5521583e+000  9.4162778e+001  3.4012618e+002  1.9629132e+002  2.7300606e+002  3.0762692e+002  6.9298444e+000  1.8943605e+002  3.5521583e+000  0.0000000e+000
  2.0000000e+002  2.6710125e+000  9.8550694e+001  1.3919719e+002  8.9764311e+001  3.0376939e+002  3.0754662e+002  8.9854306e+000  1.7721116e+002  2.6710125e+000  0.0000000e+000
  2.0100000e+002  2.5900694e+000  9.4315833e+001  3.0160777e+002  1.8093321e+002  2.6781792e+002  3.0660699e+002  7.5564444e+000  1.8226338e+002  2.5900694e+000  0.0000000e+000
  2.0200000e+002  1.1996931e+000  8.3512430e+001  3.1097191e+002  1.8605766e+002  2.3710903e+002  3.0007509e+002  3.9398486e+000  1.9943130e+002  1.5094472e+000 -3.0975417e-001
  2.0300000e+002  5.3710695e-001  9.1320694e+001  3.0240002e+002  1.8095988e+002  2.5195283e+002  2.9962701e+002  2.9127403e+000  1.7525226e+002  1.2469028e+000 -7.0979583e-001
  2.0400000e+002  1.9372236e+000  9.5235000e+001  3.0662366e+002  1.7931888e+002  2.7755979e+002  3.0743801e+002  3.7094583e+000  1.9861947e+002  1.9372236e+000  0.0000000e+000
  2.0500000e+002  2.3617833e+000  9.5312778e+001  2.6850006e+002  1.5752939e+002  2.8455412e+002  3.0716074e+002  4.3810056e+000  2.0133633e+002  2.3617833e+000  0.0000000e+000
  2.0600000e+002  3.2953583e+000  9.4078333e+001  2.7243772e+002  1.6194618e+002  2.8309663e+002  3.0760371e+002  8.1584166e+000  1.7632278e+002  3.2953583e+000  0.0000000e+000
  2.0700000e+002  2.0964014e+000  9.4680278e+001  3.0819955e+002  1.8045420e+002  2.5897394e+002  3.0642055e+002  5.6830667e+000  1.9975740e+002  2.0964014e+000  0.0000000e+000
  2.0800000e+002  1.1350542e+000  9.8576945e+001  1.0820556e+002  7.7230489e+001  3.0857919e+002  3.0727153e+002  3.4917736e+000  2.7321043e+002  1.1350542e+000  0.0000000e+000
  2.0900000e+002  1.8912083e+000  9.3957639e+001  3.1130097e+002  1.8340344e+002  2.5968388e+002  3.0614128e+002  3.4367000e+000  2.3012234e+002  1.8912083e+000  0.0000000e+000
  2.1000000e+002  2.4776222e+000  8.5799903e+001  3.1843997e+002  1.8641498e+002  2.5466503e+002  3.0465100e+002  5.5050570e+000  1.9385661e+002  2.5173250e+000 -3.9702778e-002
  2.1100000e+002  1.7307931e+000  9.8180000e+001  2.7333409e+002  1.6041710e+002  2.8287590e+002  3.0595298e+002  3.5849208e+000  1.7947206e+002  1.7307931e+000  0.0000000e+000
  2.1200000e+002  1.5703097e+000  9.9913333e+001  1.1749493e+002  7.4872337e+001  3.1457388e+002  3.0791641e+002  5.2646597e+000  8.8071749e+001  1.5890819e+000 -1.8772222e-002
  2.1300000e+002  1.6307361e+000  9.8374722e+001  2.8074096e+002  1.6267399e+002  2.9655390e+002  3.0816009e+002  2.4502889e+000  1.9751190e+002  1.6307361e+000  0.0000000e+000
  2.1400000e+002  1.6054125e+000  9.9217778e+001  1.7286270e+002  1.0389116e+002  3.2423766e+002  3.0793853e+002  3.0973389e+000  1.9236654e+002  1.6054125e+000  0.0000000e+000
  2.1500000e+002  2.0565458e+000  9.5588472e+001  2.1852114e+002  1.2900121e+002  2.8626255e+002  3.0565313e+002  4.6426778e+000  1.8991215e+002  2.0565458e+000  0.0000000e+000
  2.1600000e+002  9.7440833e-001  9.5423611e+001  2.7320678e+002  1.6117649e+002  2.5587500e+002  3.0323591e+002  7.6314903e+000  1.6934118e+002  1.1483542e+000 -1.7394583e-001
  2.1700000e+002  2.5275556e-001  9.2900556e+001  2.8962404e+002  1.7365697e+002  2.3336413e+002  3.0075880e+002  7.2165334e+000  1.8292137e+002  5.6974444e-001 -3.1698889e-001
  2.1800000e+002  9.4269444e-002  9.8909583e+001  1.5677171e+002  1.3753127e+002  2.8998693e+002  3.0505652e+002  7.9840708e+000  1.1981579e+002  4.9736389e-001 -4.0309444e-001
  2.1900000e+002  8.4885278e-001  9.4930000e+001  2.9765545e+002  2.1438666e+002  2.4282043e+002  3.0387769e+002  7.3987153e+000  1.8196420e+002  8.5565833e-001 -6.8055557e-003
  2.2000000e+002  1.9160694e+000  9.8893194e+001  1.7500170e+002  1.2505958e+002  2.9692112e+002  3.0756797e+002  9.7909250e+000  1.6050083e+002  1.9160694e+000  0.0000000e+000
  2.2100000e+002  2.5465500e+000  9.9766806e+001  7.3524719e+001  4.8095918e+001  3.2369416e+002  3.0914490e+002  4.5356875e+000  1.5023620e+002  2.5465500e+000  0.0000000e+000
  2.2200000e+002  2.2203194e+000  9.9638194e+001  1.9206179e+002  1.1359325e+002  3.1423772e+002  3.0862999e+002  3.6339833e+000  1.6284586e+002  2.2203194e+000  0.0000000e+000
  2.2300000e+002  1.4950875e+000  9.6823611e+001  2.6917968e+002  1.5708174e+002  2.6105715e+002  3.0447956e+002  4.6309111e+000  1.8707490e+002  1.5362583e+000 -4.1170833e-002
  2.2400000e+002  1.7761458e+000  9.6406944e+001  2.2541701e+002  1.3229346e+002  2.8039554e+002  3.0560625e+002  6.1039014e+000  1.7772216e+002  1.8984403e+000 -1.2229444e-001
  2.2500000e+002  2.0711889e+000  9.5396389e+001  2.7840370e+002  1.6225688e+002  2.3784005e+002  3.0473114e+002  7.9721083e+000  1.8514983e+002  2.0711889e+000  0.0000000e+000
  2.2600000e+002  1.1185208e+000  9.3168472e+001  2.6773091e+002  1.6188409e+002  2.3695684e+002  3.0238772e+002  5.9742528e+000  2.2751293e+002  1.2057625e+000 -8.7241667e-002
  2.2700000e+002  2.8223194e-001  9.5173056e+001  2.5552219e+002  1.4812225e+002  2.5385620e+002  2.9911240e+002  2.3448028e+000  1.4069037e+002  8.4991805e-001 -5.6768611e-001
  2.2800000e+002  1.1692431e+000  9.9186528e+001  2.3990018e+002  1.5149891e+002  2.9619494e+002  3.0728653e+002  5.4111486e+000  1.1715444e+002  1.1880500e+000 -1.8806944e-002
  2.2900000e+002  1.0633556e+000  9.9393889e+001  1.8477643e+002  1.1287529e+002  3.0494145e+002  3.0825819e+002  3.2446083e+000  3.0280758e+002  1.0633556e+000  0.0000000e+000
  2.3000000e+002  4.4601385e-002  9.3870694e+001  2.5703112e+002  1.5352781e+002  2.3637373e+002  2.9884675e+002  3.5279972e+000  1.7396243e+002  7.4855972e-001 -7.0395834e-001
  2.3100000e+002 -9.8784306e-001  9.7679722e+001  1.5600285e+002  9.4481102e+001  2.7772195e+002  2.9794827e+002  1.8725944e+000  2.4445323e+002  4.2418750e-001 -1.4120306e+000
  2.3200000e+002  1.3463611e-001  9.7022222e+001  2.2458915e+002  1.3583378e+002  2.6545299e+002  3.0232119e+002  2.0050472e+000  2.1112156e+002  5.0015000e-001 -3.6551389e-001
  2.3300000e+002  7.4477777e-002  9.6284028e+001  2.3292849e+002  1.4265910e+002  2.5358331e+002  3.0099661e+002  4.0604000e+000  1.9141553e+002  5.4794861e-001 -4.7347083e-001
  2.3400000e+002  9.3437084e-001  9.6369861e+001  2.3457746e+002  1.4187012e+002  2.5769030e+002  3.0161952e+002  2.5890194e+000  1.6583421e+002  1.1642944e+000 -2.2992361e-001
  2.3500000e+002  8.3654168e-002  9.9520694e+001  1.4410107e+002  8.6450857e+001  3.0031476e+002  3.0378517e+002  1.6913180e+000  2.6733069e+002  6.0460417e-001 -5.2095000e-001
  2.3600000e+002  8.3262083e-001  1.0000000e+002  1.1034617e+002  6.7935488e+001  3.2058752e+002  3.0738370e+002  1.9941778e+000  2.6566652e+002  8.3262083e-001  0.0000000e+000
  2.3700000e+002 -1.4774708e+000  1.0000000e+002  1.5281067e+002  1.1807096e+002  3.0249501e+002  3.0103529e+002  1.8627931e+000  3.4513609e+002  8.2388888e-003 -1.4857097e+000
  2.3800000e+002 -3.0364681e+000  9.5075972e+001  2.2842962e+002  1.6458955e+002  2.4967696e+002  2.9057855e+002  1.6862083e+000  2.8857384e+002  7.4583333e-003 -3.0439264e+000
  2.3900000e+002  6.6448194e-001  8.5865667e+001  2.0087526e+002  1.4897054e+002  2.6427808e+002  2.9855819e+002  5.7328250e+000  1.9320859e+002  1.6639194e+000 -9.9943750e-001
  2.4000000e+002  2.5076167e+000  9.4983611e+001  1.8087375e+002  1.1431659e+002  2.7216460e+002  3.0627867e+002  6.3321181e+000  2.0081054e+002  2.5076167e+000  0.0000000e+000
  2.4100000e+002  2.1399944e+000  9.0926014e+001  1.3783918e+002  8.4151672e+001  2.6543689e+002  3.0374896e+002  8.9118959e+000  1.8135102e+002  2.1399944e+000  0.0000000e+000
  2.4200000e+002  1.2780194e+000  9.3909306e+001  2.0090394e+002  1.2035769e+002  2.5202379e+002  3.0270211e+002  6.4228944e+000  1.9521924e+002  1.5278222e+000 -2.4980278e-001
  2.4300000e+002  1.6449444e-001  8.9203056e+001  2.1336448e+002  1.3119827e+002  2.4138289e+002  2.9881704e+002  4.1077792e+000  2.2077687e+002  5.9873611e-001 -4.3424167e-001
  2.4400000e+002  2.0170792e+000  9.5902361e+001  9.5894988e+001  5.9005823e+001  3.0021814e+002  3.0732723e+002  8.7490375e+000  1.7536490e+002  2.0170792e+000  0.0000000e+000
  2.4500000e+002  2.3323361e+000  9.7240972e+001  1.7716404e+002  1.0672705e+002  2.8026572e+002  3.0621493e+002  4.2110542e+000  1.9895406e+002  2.3323361e+000  0.0000000e+000
  2.4600000e+002  1.9996542e+000  9.0037222e+001  1.9973895e+002  1.1843111e+002  2.3208220e+002  3.0346335e+002  5.7689181e+000  2.2073035e+002  2.0250292e+000 -2.5375000e-002
  2.4700000e+002  1.6955625e+000  9.4006944e+001  1.5054564e+002  9.0679796e+001  2.7480028e+002  3.0364066e+002  6.3930306e+000  1.6084605e+002  1.8177042e+000 -1.2214167e-001
  2.4800000e+002  3.6528556e+000  9.8392361e+001  1.6171267e+002  9.4172184e+001  2.9708300e+002  3.0886454e+002  1.0797413e+001  1.6866205e+002  3.6528556e+000  0.0000000e+000
  2.4900000e+002  2.9798180e+000  9.6441282e+001  1.9875274e+002  1.1391855e+002  2.5289427e+002  3.0707496e+002  8.5015923e+000  1.6770292e+002  2.9798180e+000  0.0000000e+000
