time,HS,HS_QCfin,d,d_QCfin,f,f_QCfin,lw_in,lw_in_QCfin,lw_out,lw_out_QCfin,rh,rh_QCfin,sw_in,sw_in_QCfin,sw_out,sw_out_QCfin,t,t_QCfin
1996-05-03 12:00:00,0.00067837,110.0,306.05686000000014,111.0,2.2274,111.0,301.54823999999996,111.0,308.9047700000001,111.0,94.20666700000001,111.0,527.29021,111.0,452.51629,111.0,-1.3700333,111.0
1996-05-03 13:00:00,0.00132162,110.0,289.3833,111.0,0.74853333,111.0,311.35337999999996,111.0,312.77035,111.0,85.495333,111.0,507.23517999999996,111.0,454.85731,111.0,0.2995,111.0
1996-05-03 14:00:00,0.00132162,110.0,317.4143200000001,111.0,1.9870667000000002,111.0,305.43336,111.0,304.63815,111.0,91.306667,111.0,454.77743,111.0,431.19349000000005,111.0,-0.88146667,111.0
1996-05-03 15:00:00,0.00389409,110.0,291.83881,111.0,1.4749333,111.0,309.7323,111.0,307.76478,111.0,93.876667,111.0,416.30679,111.0,389.77747,111.0,-1.1618667,111.0
1996-05-03 16:00:00,0.00045963,110.0,261.67899,111.0,1.0475667,111.0,305.6796,111.0,305.28427,111.0,91.703333,111.0,365.98166000000003,111.0,344.80475,111.0,-0.7989,111.0
1996-05-03 17:00:00,-0.00088072,110.0,269.28037,111.0,2.5580333,111.0,300.82662,111.0,299.0458700000001,111.0,94.413333,111.0,258.11382000000003,111.0,255.87698999999998,111.0,-1.3548666999999999,111.0
1996-05-03 18:00:00,-0.00727594,110.0,304.65332,111.0,3.8461,111.0,300.09816,111.0,297.23377,111.0,98.12,111.0,190.21015,111.0,185.42737,111.0,-2.0609667000000003,111.0
1996-05-03 19:00:00,-0.01263562,110.0,303.02141,111.0,3.1725,111.0,293.60357999999997,111.0,294.41535,111.0,98.606667,111.0,119.2569,111.0,111.84828,111.0,-2.4706333,111.0
1996-05-03 20:00:00,-0.01387197,110.0,297.9216,111.0,2.1978332999999997,111.0,294.4893600000001,111.0,294.05887,111.0,98.81666700000001,111.0,57.320073,111.0,51.234445,111.0,-2.5051333,111.0
1996-05-03 21:00:00,-0.01552229,110.0,283.55373,111.0,2.6218,111.0,287.00298,111.0,289.43948,111.0,99.26,111.0,23.883682,111.0,21.718059,111.0,-2.9909,111.0
1996-05-03 22:00:00,-0.01598771,110.0,280.50293,111.0,1.8367667,111.0,286.26768,111.0,287.6905,111.0,98.866667,111.0,2.9632396,111.0,2.7089221,111.0,-3.1919333,111.0
1996-05-03 23:00:00,-0.01628151,110.0,280.07709,111.0,1.2492,111.0,270.24498,111.0,275.87467000000004,111.0,97.86,111.0,0.23754127,111.0,0.227156,111.0,-4.8635667,111.0
1996-05-04 00:00:00,-0.01628151,110.0,231.42447,111.0,1.2842666999999999,111.0,281.7567,111.0,280.01875,111.0,97.876667,111.0,0.55771313,111.0,0.4096102,111.0,-5.3836667,111.0
1996-05-04 01:00:00,-0.01632292,110.0,227.9649,111.0,1.3142,111.0,285.99408,111.0,282.80003999999997,111.0,98.143333,111.0,0.53385133,111.0,0.38922173,111.0,-4.8191,111.0
1996-05-04 02:00:00,-0.01628151,110.0,266.44672,111.0,1.3732,111.0,286.94826,111.0,282.91143999999997,111.0,98.09,111.0,0.46174493,111.0,0.389187,111.0,-4.7646667,111.0
1996-05-04 03:00:00,-0.01632292,110.0,350.13914,111.0,1.7233,111.0,288.11106,111.0,283.3644700000001,111.0,98.17666700000001,111.0,0.7884814,111.0,0.36153927,111.0,-4.6750667,111.0
1996-05-04 04:00:00,-0.016219499999999998,110.0,352.53542999999996,111.0,2.3545,111.0,287.76906,111.0,282.6775,111.0,98.05,111.0,2.3790944,111.0,1.9384326,111.0,-4.8079667,111.0
1996-05-04 05:00:00,-0.01810474,110.0,353.64726,111.0,2.5885667000000003,111.0,286.79778,111.0,281.32956,111.0,97.806667,111.0,15.408261999999999,111.0,14.950512,111.0,-5.1336333,111.0
1996-05-04 06:00:00,-0.0206253,110.0,348.38937000000016,111.0,2.3593333,111.0,287.2287,111.0,280.92109,111.0,97.51,111.0,49.050413,111.0,49.436995,111.0,-5.3526667,111.0
1996-05-04 07:00:00,-0.02162219,110.0,349.3574,111.0,2.3144667,111.0,290.0502,111.0,282.77776,111.0,97.273333,111.0,120.6636,221.0,123.75833999999999,221.0,-5.2912667,111.0
1996-05-04 08:00:00,-0.024532,110.0,351.42007,111.0,2.3520333,111.0,292.65282,111.0,284.05143,111.0,97.056667,111.0,205.49629,221.0,213.79756,221.0,-5.133333299999999,111.0
1996-05-04 09:00:00,-0.024532,110.0,352.2541,111.0,2.8121332999999997,111.0,295.06734,111.0,286.95897,111.0,96.73,111.0,325.08316,221.0,339.9559700000001,221.0,-4.9698,111.0
1996-05-04 10:00:00,-0.02538067,110.0,3.9784796,111.0,2.7556,111.0,293.5078200000001,111.0,288.2809200000001,111.0,96.466667,111.0,388.7702,221.0,401.84382999999997,221.0,-4.8982333,111.0
1996-05-04 11:00:00,-0.02538067,110.0,8.2911634,111.0,2.2441,111.0,291.8286,111.0,291.7566,111.0,95.83,111.0,513.7824099999998,221.0,517.56487,221.0,-4.5315,111.0
1996-05-04 12:00:00,-0.02683757,110.0,346.06313,111.0,2.5409,111.0,288.91134,111.0,290.07075,111.0,95.356667,111.0,478.88235999999995,221.0,497.99264000000005,221.0,-4.292633299999999,111.0
1996-05-04 13:00:00,-0.03114175,110.0,336.12595,111.0,2.1416333,111.0,285.39558,111.0,290.04847,111.0,94.02,111.0,481.55335,221.0,506.93647000000004,221.0,-4.1422667,111.0
1996-05-04 14:00:00,-0.03357163,110.0,5.5225063,111.0,2.0968,111.0,284.39694,111.0,288.31063,111.0,93.06,111.0,474.66573,221.0,502.5566,221.0,-4.4344667,111.0
1996-05-04 15:00:00,-0.03525058,110.0,12.546991,111.0,2.8343667000000003,111.0,284.02758,111.0,285.77813,111.0,93.85,111.0,422.22535,221.0,457.27823,221.0,-4.641333299999999,111.0
1996-05-04 16:00:00,-0.03525058,110.0,14.06448,111.0,3.3554667,111.0,282.44412,111.0,283.50928999999996,111.0,94.593333,111.0,349.01095,221.0,370.6394,221.0,-5.3043333,111.0
1996-05-04 17:00:00,-0.02612707,110.0,23.635,111.0,2.6364332999999998,111.0,278.90442,111.0,279.55459,111.0,94.383333,111.0,354.79058,111.0,325.19083,111.0,-6.0981667,111.0
1996-05-04 18:00:00,-0.01927411,110.0,46.970921000000004,111.0,1.9939333,111.0,273.2067,111.0,273.40902,111.0,95.35333299999999,111.0,225.58952999999997,111.0,210.39369,111.0,-7.3763333,111.0
1996-05-04 19:00:00,-0.0165859,110.0,51.686875,111.0,1.3166333000000001,111.0,271.52406,111.0,271.3147,111.0,95.703333,111.0,137.91217,111.0,128.19378999999998,111.0,-7.8083333,111.0
1996-05-04 20:00:00,-0.01619621,110.0,62.80386800000001,111.0,0.77253333,111.0,270.51516000000004,111.0,269.51373,111.0,95.6,111.0,64.750575,111.0,59.684022999999996,111.0,-8.1423333,111.0
1996-05-04 21:00:00,-0.0151796,110.0,37.220754,111.0,0.59923333,111.0,270.15948,111.0,267.95785,111.0,95.423333,111.0,20.420526000000002,111.0,18.746657,111.0,-8.484666699999998,111.0
1996-05-04 22:00:00,-0.01467828,110.0,346.49917,111.0,0.1142,111.0,268.53156,111.0,266.21258,111.0,95.2,111.0,2.7452185,111.0,2.3973988999999998,111.0,-8.988,111.0
1996-05-04 23:00:00,-0.01465871,110.0,335.71371,111.0,0.0,111.0,267.42348,111.0,265.39565,111.0,95.23,111.0,0.564764,111.0,0.4411827999999999,111.0,-9.162333300000002,111.0
1996-05-05 00:00:00,-0.01445625,110.0,330.81334,111.0,0.0,111.0,263.11086,111.0,259.97789,111.0,94.553333,111.0,0.17571593,111.0,0.28272933,111.0,-9.686,111.0
1996-05-05 01:00:00,-0.01378049,110.0,322.8497700000001,111.0,0.0,111.0,252.66617999999997,111.0,249.25007000000002,111.0,92.553333,111.0,0.020666333000000002,111.0,0.2446616,111.0,-11.747,111.0
1996-05-05 02:00:00,-0.01307568,110.0,298.13738,111.0,0.0,221.0,255.30642000000003,111.0,251.88654,111.0,93.753333,111.0,0.1895398,111.0,0.5858124,111.0,-10.859333,111.0
1996-05-05 03:00:00,-0.01249862,110.0,296.58426000000014,111.0,0.0,221.0,261.9036,111.0,257.38227,111.0,93.806667,111.0,0.53760253,111.0,0.49967373,111.0,-10.736333,111.0
1996-05-05 04:00:00,-0.01218371,110.0,287.59595,111.0,0.0,221.0,266.63687999999996,111.0,262.70718999999997,111.0,94.546667,111.0,2.5536988999999997,111.0,2.4434205,111.0,-9.861,111.0
1996-05-05 05:00:00,-0.01101236,110.0,357.19406000000015,111.0,0.0,221.0,267.09174,111.0,261.69717,111.0,94.053333,111.0,16.648381,111.0,17.528454999999994,111.0,-9.987,111.0
1996-05-05 06:00:00,-0.00841592,110.0,352.15412000000015,111.0,0.0,221.0,267.36192,111.0,260.68714,111.0,93.383333,111.0,51.208743,221.0,55.032534999999996,221.0,-10.405667,111.0
1996-05-05 07:00:00,-0.00753266,110.0,323.35343,111.0,0.0,221.0,272.34144,111.0,264.71982,111.0,92.93,111.0,122.05293,221.0,131.62197,221.0,-10.109,111.0
1996-05-05 08:00:00,-0.00516819,110.0,353.37971,111.0,0.0,221.0,278.34696,111.0,265.58131000000003,111.0,92.813333,111.0,194.23227,221.0,210.88342999999998,221.0,-9.716,111.0
1996-05-05 09:00:00,-0.00359055,110.0,55.196716,111.0,0.0,221.0,281.85246,111.0,267.01466,111.0,90.73,111.0,268.91589,221.0,294.89295,221.0,-10.355,111.0
1996-05-05 10:00:00,-0.00359055,110.0,46.513811,111.0,0.0,221.0,290.50847999999996,111.0,269.56942999999995,111.0,91.516667,111.0,331.22053999999997,221.0,372.97695,221.0,-9.340666699999998,111.0
1996-05-05 11:00:00,-0.00727813,110.0,11.858779,111.0,0.0,221.0,298.62756,111.0,277.90587,111.0,91.34666700000001,111.0,421.65919,221.0,471.58140999999995,221.0,-8.2945,111.0
1996-05-05 12:00:00,-0.02300049,110.0,202.91557,111.0,0.018966667,111.0,275.99057999999997,111.0,279.62514,111.0,92.193333,111.0,535.4594900000002,111.0,533.8791200000002,111.0,-7.6456667000000005,111.0
1996-05-05 13:00:00,-0.03252173,110.0,205.87309,111.0,0.0242,111.0,275.93244,111.0,282.02767,111.0,88.136667,111.0,535.04616,111.0,519.48563,111.0,-7.0893333,111.0
1996-05-05 14:00:00,-0.03670432,110.0,209.25266000000002,111.0,0.0024333333,111.0,276.04188,111.0,280.30097,111.0,86.273333,111.0,503.01507999999995,111.0,487.65947,111.0,-7.0731,111.0
1996-05-05 15:00:00,-0.03670432,110.0,215.81107000000003,111.0,3.0026,111.0,275.02956,111.0,277.47512,111.0,84.913333,111.0,416.59855,111.0,398.31145,111.0,-7.0501,111.0
1996-05-05 16:00:00,-0.03252173,110.0,204.51645,111.0,9.725666699999998,111.0,276.80796000000004,111.0,274.86093,111.0,88.03,111.0,361.07037,111.0,333.21423,111.0,-7.482,111.0
1996-05-05 17:00:00,-0.03186487,110.0,196.45662,111.0,10.146,111.0,272.62188,111.0,273.60582999999997,111.0,88.98,111.0,318.9666200000001,111.0,288.8736600000001,111.0,-7.6173333,111.0
1996-05-05 18:00:00,-0.02103809,110.0,190.44987,111.0,10.877333,111.0,265.89816,111.0,270.98793,111.0,88.123333,111.0,204.98571,111.0,185.15993,111.0,-7.6986667,111.0
1996-05-05 19:00:00,-0.01899811,110.0,189.24998,111.0,11.254,111.0,267.65262,111.0,269.86279,111.0,89.273333,111.0,125.87706999999999,111.0,113.94965,111.0,-7.8506667000000006,111.0
1996-05-05 20:00:00,-0.02103809,110.0,187.94653,111.0,10.924667,111.0,264.5712,111.0,268.32547,111.0,89.416667,111.0,70.99979599999998,111.0,64.360867,111.0,-7.949,111.0
1996-05-05 21:00:00,-0.03302362,110.0,189.2673,111.0,10.545333,111.0,273.3264,111.0,268.39602,111.0,89.98666700000004,111.0,22.043614,111.0,20.407813,111.0,-8.017999999999999,111.0
1996-05-05 22:00:00,-0.03307223,110.0,184.36341000000002,111.0,10.933333,111.0,264.4002,111.0,266.56906000000004,111.0,89.523333,111.0,2.4318196,111.0,2.3630129,111.0,-8.1923333,111.0
1996-05-05 23:00:00,-0.04593946,110.0,180.39683,111.0,11.969,111.0,259.25652,111.0,266.43538,111.0,90.37,111.0,0.3617824,111.0,0.4893232,111.0,-8.283999999999999,111.0
1996-05-06 00:00:00,-0.04593946,110.0,179.14016999999996,111.0,12.376,111.0,265.08762,111.0,268.77849,111.0,89.533333,111.0,0.23774967,111.0,0.413674,111.0,-7.713999999999999,111.0
1996-05-06 01:00:00,-0.04593946,110.0,185.86668,111.0,12.172333,111.0,265.27572000000004,111.0,271.47809,111.0,87.98,111.0,0.2929062,111.0,0.465253,111.0,-6.7866,111.0
1996-05-06 02:00:00,-0.03341106,110.0,185.41976,111.0,10.472,111.0,269.48916,111.0,271.85685,111.0,88.946667,111.0,0.348028,111.0,0.4514986,111.0,-6.7198332999999995,111.0
1996-05-06 03:00:00,-0.02680317,110.0,171.36348,111.0,9.403,111.0,269.17794,111.0,272.42127,111.0,90.156667,111.0,0.43058913,111.0,0.551218,111.0,-6.5322667,111.0
1996-05-06 04:00:00,-0.02443952,110.0,179.87015,111.0,6.8848332999999995,111.0,260.60400000000004,111.0,273.13052000000005,111.0,87.966667,111.0,2.6004152,111.0,2.7036773999999997,111.0,-5.7731,111.0
1996-05-06 05:00:00,-0.02211522,110.0,192.64668999999998,111.0,5.9617667,111.0,268.6923,111.0,274.51187999999996,111.0,89.18,111.0,31.960571,111.0,28.505994,111.0,-5.6938,111.0
1996-05-06 06:00:00,-0.02100587,110.0,214.02372999999997,111.0,4.4370667,111.0,267.10884,111.0,275.95265,111.0,90.026667,111.0,100.71972,221.0,88.588409,111.0,-5.7494,111.0
1996-05-06 07:00:00,-0.0215795,110.0,262.06777,111.0,1.8616332999999998,111.0,259.82424,111.0,276.8847,111.0,91.173333,111.0,177.84856000000005,111.0,153.82699,111.0,-5.7332,111.0
1996-05-06 08:00:00,-0.02100587,110.0,318.90137999999996,111.0,1.1613666999999999,111.0,269.68752,111.0,284.36335,111.0,93.49,111.0,290.73884,111.0,253.47692,111.0,-5.2210333,111.0
1996-05-06 09:00:00,-0.02057329,110.0,326.83621,111.0,3.3092,111.0,276.24708,111.0,283.70981,111.0,94.29333299999999,111.0,353.98477,111.0,318.55329,111.0,-5.3607333,111.0
1996-05-06 10:00:00,-0.01953654,110.0,342.48519,111.0,3.3145,111.0,274.32504,111.0,285.18771,111.0,93.556667,111.0,474.40871,111.0,418.50888,111.0,-6.4088332999999995,111.0
1996-05-06 11:00:00,-0.01931817,110.0,350.7947,111.0,2.3819333,111.0,266.55822,111.0,288.03213,111.0,90.973333,111.0,616.51667,111.0,529.90563,111.0,-7.0712667,111.0
1996-05-06 12:00:00,-0.01546887,110.0,336.21473,111.0,2.6064667,111.0,268.75043999999997,111.0,283.65411,111.0,91.53,111.0,564.31247,111.0,501.07349000000005,111.0,-7.2644,111.0
1996-05-06 13:00:00,-0.01404695,110.0,347.32015,111.0,2.7908667,111.0,276.10344,111.0,284.31137,111.0,91.136667,111.0,614.59244,111.0,556.12582,111.0,-7.2356667,111.0
1996-05-06 14:00:00,-0.01372991,110.0,0.38563884,111.0,2.7586667,111.0,275.54598,111.0,282.97085,111.0,91.2,111.0,592.21723,111.0,537.11279,111.0,-7.1460667,111.0
1996-05-06 15:00:00,-0.01314073,110.0,12.144717,111.0,3.475,111.0,274.10958,111.0,277.95414,111.0,92.53,111.0,512.5459099999998,111.0,471.81413,111.0,-7.467,111.0
1996-05-06 16:00:00,-0.01442949,110.0,6.1397102,111.0,3.3906667,111.0,273.39822000000004,111.0,275.29168,111.0,92.883333,111.0,421.50289000000004,111.0,392.85483999999997,111.0,-7.6416667,111.0
1996-05-06 17:00:00,-0.02129288,110.0,2.6280605,111.0,4.1660667,111.0,269.93717999999996,111.0,273.10452999999995,111.0,93.65,111.0,348.36144,111.0,318.21637999999996,111.0,-7.8236667,111.0
1996-05-06 18:00:00,-0.02953483,110.0,4.7217901,111.0,4.7412,111.0,269.46522000000004,111.0,271.41125,111.0,94.42666700000001,111.0,241.07017000000002,111.0,218.70191,111.0,-8.071,111.0
1996-05-06 19:00:00,-0.02953483,110.0,345.07252,111.0,3.7791333,111.0,269.34552,111.0,270.89881,111.0,94.93333299999999,111.0,161.14876999999996,111.0,146.07798,111.0,-8.1723333,111.0
1996-05-06 20:00:00,-0.03165899,110.0,357.40844,111.0,4.7051,111.0,271.20257999999995,111.0,268.99757999999997,111.0,95.3,111.0,63.674882999999994,111.0,58.662516000000004,111.0,-8.27,111.0
1996-05-06 21:00:00,-0.03721106,110.0,7.4577588000000015,111.0,4.4203667,111.0,268.20666,111.0,265.64444,111.0,95.023333,111.0,23.548853,111.0,21.350579999999997,111.0,-8.89,111.0
1996-05-06 22:00:00,-0.03721106,110.0,2.7033892999999996,111.0,3.5110667,111.0,267.79967999999997,111.0,264.15911,111.0,94.796667,111.0,3.400046,111.0,2.9487905,111.0,-9.2383333,111.0
1996-05-06 23:00:00,-0.03944643,110.0,0.67791163,111.0,3.0993333,111.0,267.03702000000004,111.0,262.95227,111.0,94.546667,111.0,0.63714827,111.0,0.3930424000000001,111.0,-9.539,111.0
1996-05-07 00:00:00,-0.04333934,110.0,354.532,111.0,2.4326333,111.0,266.22648,111.0,261.89026,111.0,94.44,111.0,0.65784933,111.0,0.3345862,111.0,-9.812,111.0
1996-05-07 01:00:00,-0.04182793,110.0,1.3525982,111.0,2.1955,111.0,265.58693999999997,111.0,261.05847,111.0,94.07333299999999,111.0,0.7232522,111.0,0.35865640000000004,111.0,-10.062333,111.0
1996-05-07 02:00:00,-0.04182793,110.0,5.5841343,111.0,2.0068,111.0,264.17447999999996,111.0,259.40233,111.0,93.64,111.0,0.61995527,111.0,0.34146340000000003,111.0,-10.403333,111.0
1996-05-07 03:00:00,-0.03226634,110.0,2.8556096,111.0,1.2291333,111.0,264.04452000000003,111.0,259.25379,111.0,93.826667,111.0,0.7373192,111.0,0.430867,111.0,-10.543667,111.0
1996-05-07 04:00:00,-0.03226634,110.0,4.4620657999999995,111.0,0.95416667,111.0,264.63276,111.0,259.64369,111.0,93.703333,111.0,2.9492073,111.0,2.7184043,111.0,-10.420667,111.0
1996-05-07 05:00:00,-0.03226634,110.0,1.1228421,111.0,0.0618,111.0,265.81266,111.0,260.63515,111.0,93.96,111.0,18.076963,111.0,17.350516,111.0,-10.261667,111.0
1996-05-07 06:00:00,-0.03299848,110.0,1.1086719999999999,111.0,1.4047333,111.0,267.19434,111.0,261.60433,111.0,93.516667,111.0,60.970199,111.0,58.235643,111.0,-10.304333,111.0
1996-05-07 07:00:00,-0.03309665,110.0,13.092673,111.0,0.99406667,111.0,269.07534,111.0,263.26791000000003,111.0,93.29,111.0,131.36841,111.0,124.53983999999998,111.0,-10.382333000000001,111.0
1996-05-07 08:00:00,-0.03375526,110.0,5.3197054,111.0,0.7476,111.0,272.42694,111.0,266.9144,111.0,92.883333,111.0,205.57618,111.0,193.74948,111.0,-9.8953333,111.0
1996-05-07 09:00:00,-0.03455994,110.0,15.961081,111.0,0.41316667,111.0,265.17312000000004,111.0,270.79855,111.0,92.57,111.0,407.82491,111.0,330.6266,111.0,-8.3613333,111.0
1996-05-07 10:00:00,-0.03758354,110.0,20.726576,111.0,0.13813333,111.0,244.70442000000003,111.0,276.28685,111.0,92.483333,111.0,536.59874,111.0,409.77345,111.0,-6.0589667,111.0
1996-05-07 11:00:00,-0.04070171,110.0,340.35688999999996,111.0,0.55136667,111.0,230.15916,111.0,281.15875,111.0,92.49,111.0,654.44894,111.0,537.2239400000002,111.0,-5.7607667000000005,111.0
1996-05-07 12:00:00,-0.04070171,110.0,19.788901,111.0,0.43746667,111.0,257.5773,111.0,287.64594,111.0,91.003333,111.0,675.43135,111.0,572.36365,111.0,-5.6596667,111.0
1996-05-07 13:00:00,-0.03597412,110.0,108.56764,111.0,0.7859999999999999,111.0,262.80647999999997,111.0,284.12199,111.0,87.863333,111.0,665.29963,111.0,574.71857,111.0,-7.3369667000000005,111.0
1996-05-07 14:00:00,-0.03004887,110.0,142.94385,111.0,1.0460333,111.0,266.99256,111.0,287.93928999999997,111.0,87.626667,111.0,676.70259,111.0,586.63558,111.0,-6.8498333,111.0
1996-05-07 15:00:00,-0.02637281,110.0,203.36007,111.0,5.1010667000000005,111.0,263.46996,111.0,278.37003,111.0,89.91,111.0,622.61584,111.0,545.84128,111.0,-6.3164333,111.0
1996-05-07 16:00:00,-0.02141433,110.0,198.37646999999998,111.0,5.9757,111.0,256.3803,111.0,280.94337,111.0,88.76333299999996,111.0,563.32257,111.0,489.49687,111.0,-6.4405333,111.0
1996-05-07 17:00:00,-0.01954933,110.0,198.7267,111.0,5.9774332999999995,111.0,237.71393999999998,111.0,277.03323,111.0,87.67,111.0,481.34495,111.0,417.66139,111.0,-6.5376,111.0
1996-05-07 18:00:00,-0.02215952,110.0,196.03645,111.0,6.2634333,111.0,232.18722000000002,111.0,271.70089,111.0,86.466667,111.0,328.7371100000001,111.0,287.09184,111.0,-6.9819333,111.0
1996-05-07 19:00:00,-0.02215952,110.0,189.63628,111.0,6.0787333,111.0,224.26992,111.0,268.71165,111.0,86.576667,111.0,282.34032,111.0,250.84066,111.0,-7.487999999999999,111.0
1996-05-07 20:00:00,-0.03028008,110.0,179.23377,111.0,6.3078667,111.0,188.85582,111.0,255.95264,221.0,89.276667,111.0,125.46618000000001,111.0,116.31568,111.0,-8.766333300000001,111.0
1996-05-07 21:00:00,-0.03483476,110.0,179.32725,111.0,6.8906,111.0,199.73484,111.0,254.61212999999998,111.0,91.49333299999999,111.0,39.768625,111.0,35.173057,111.0,-9.600666699999998,111.0
1996-05-07 22:00:00,-0.03591977,110.0,185.61638,111.0,7.0818667,111.0,194.43384,111.0,252.03136,111.0,92.18,111.0,3.7169182000000003,111.0,4.3266271,111.0,-10.140333,111.0
1996-05-07 23:00:00,-0.03591977,110.0,195.2497,111.0,7.2306,111.0,192.00222,111.0,251.35925,111.0,92.893333,111.0,0.0,111.0,0.53416393,111.0,-10.091667,111.0
1996-05-08 00:00:00,-0.03399454,110.0,191.25347,111.0,6.0356333,111.0,198.23004,111.0,247.74989,221.0,92.82,111.0,0.0,111.0,0.3826224,111.0,-10.545,111.0
1996-05-08 01:00:00,-0.03256326,110.0,191.03619,111.0,4.9276,111.0,197.76834,111.0,244.21107999999998,221.0,91.056667,111.0,0.0,111.0,0.43079753,111.0,-10.765,111.0
1996-05-08 02:00:00,-0.03140591,110.0,195.62868999999998,111.0,5.8055333,111.0,206.7048,111.0,249.13125,221.0,92.21,111.0,0.0,221.0,0.48248073,111.0,-9.887333300000002,111.0
1996-05-08 03:00:00,-0.03114354,110.0,198.34926000000002,111.0,6.5784667,111.0,208.79783999999998,111.0,252.96341,221.0,91.68,111.0,0.0,221.0,0.61339067,111.0,-8.874,111.0
1996-05-08 04:00:00,-0.03231731,110.0,192.80645,111.0,6.3113667,111.0,206.82792,111.0,254.49701000000002,221.0,90.92666700000001,111.0,5.8855981,111.0,5.8032453,111.0,-8.446666699999998,111.0
1996-05-08 05:00:00,-0.03514374,110.0,190.69008,111.0,6.800633299999999,111.0,193.8456,111.0,256.86612,221.0,90.813333,111.0,82.65665,111.0,39.022205,111.0,-8.042,111.0
1996-05-08 06:00:00,-0.03591253,110.0,188.68711000000002,111.0,7.8743333,111.0,196.81073999999998,111.0,261.96824,111.0,89.883333,111.0,169.14091000000005,221.0,97.915351,111.0,-7.3303667,111.0
1996-05-08 07:00:00,-0.03633751,110.0,186.81632,111.0,8.502333300000002,111.0,210.00168,111.0,270.56461,111.0,88.53,111.0,341.255,221.0,222.35237999999998,111.0,-5.9316667,111.0
1996-05-08 08:00:00,-0.03963298,110.0,182.4867,111.0,9.179666699999999,111.0,215.62073999999998,111.0,275.87838999999997,111.0,88.33,111.0,417.50856,221.0,296.42816,111.0,-5.1151333,111.0
1996-05-08 09:00:00,-0.03963298,110.0,179.88311000000004,111.0,9.744333300000001,111.0,248.32962,111.0,283.66152999999997,111.0,89.283333,111.0,425.79593,111.0,361.20235,111.0,-4.1432,111.0
1996-05-08 10:00:00,-0.03963298,110.0,190.98681000000002,111.0,10.138333,111.0,259.92683999999997,111.0,291.46696000000014,111.0,91.973333,111.0,549.66195,111.0,451.80425,111.0,-3.3515,111.0
1996-05-08 11:00:00,-0.03736098,110.0,190.07293,111.0,9.65,111.0,269.0172,111.0,299.97421,111.0,89.186667,111.0,719.6399299999997,221.0,579.75491,111.0,-1.9898667,111.0
1996-05-08 12:00:00,-0.03641978,110.0,190.64351000000002,111.0,10.416333,111.0,254.16414,111.0,304.14428,111.0,88.386667,111.0,853.0749800000001,221.0,685.92081,111.0,-1.2181667,111.0
1996-05-08 13:00:00,-0.03612572,110.0,191.54671000000002,111.0,11.165,111.0,231.88626000000002,111.0,303.9549,111.0,90.123333,111.0,773.62248,111.0,634.82808,111.0,-0.95356667,111.0
1996-05-08 14:00:00,-0.03163062,110.0,190.71,111.0,11.896666999999999,111.0,244.5984,111.0,305.37711,111.0,89.886667,111.0,724.02675,111.0,608.07299,111.0,-0.49656667,111.0
1996-05-08 15:00:00,-0.02773956,110.0,185.65008,111.0,11.849667,111.0,232.44714,111.0,301.96827,111.0,88.75666700000002,111.0,614.79737,111.0,518.65203,111.0,-0.36653333,111.0
1996-05-08 16:00:00,-0.02668961,110.0,167.56266000000005,111.0,9.858333300000002,111.0,257.26266,111.0,306.05665,111.0,89.443333,111.0,706.40653,111.0,598.55953,111.0,-0.23233333,111.0
1996-05-08 17:00:00,-0.02710571,110.0,170.72307,111.0,11.331,111.0,261.47952000000004,111.0,302.98942999999997,111.0,91.31666700000001,111.0,515.75179,111.0,437.92481,111.0,-0.13783333,111.0
1996-05-08 18:00:00,-0.02989468,110.0,164.99673,111.0,10.927,111.0,265.8195,111.0,300.17843999999997,111.0,92.623333,111.0,255.93951,111.0,224.91917,111.0,-0.41023333,111.0
1996-05-08 19:00:00,-0.03385329,110.0,161.49656000000004,111.0,10.992,111.0,271.68138,111.0,299.80339,111.0,93.81,111.0,172.71497,111.0,152.69815,111.0,-0.3037,111.0
1996-05-08 20:00:00,-0.035628,110.0,156.71003000000005,111.0,10.647667,111.0,264.64644,111.0,297.53083,111.0,94.673333,111.0,94.545523,111.0,83.428425,111.0,-0.3995,111.0
1996-05-08 21:00:00,-0.03593631,110.0,158.05029,111.0,10.592,111.0,292.74858,111.0,300.59805,111.0,94.95,111.0,32.381539000000004,111.0,29.352445,111.0,-0.0604,111.0
1996-05-08 22:00:00,-0.03634259,110.0,166.70552,111.0,10.541,111.0,295.79238,111.0,301.6712,111.0,95.766667,111.0,3.4479085,111.0,3.4930271,111.0,0.2535,111.0
1996-05-08 23:00:00,-0.03581853,110.0,167.25665,111.0,11.119667,111.0,297.6870600000001,111.0,302.19107,111.0,96.266667,111.0,0.2751922,111.0,0.42996393,111.0,0.31026667,111.0
1996-05-09 00:00:00,-0.03580455,110.0,160.39715,111.0,10.583333,111.0,299.10978,111.0,302.20963,111.0,96.086667,111.0,0.292281,111.0,0.2854038,111.0,0.34443333,111.0
1996-05-09 01:00:00,-0.03580455,110.0,163.32088000000005,111.0,11.949000000000002,111.0,303.0462,111.0,302.71465,111.0,95.913333,111.0,0.36456107,111.0,0.2613336,111.0,0.36126667,111.0
1996-05-09 02:00:00,-0.03580455,110.0,155.22347,111.0,11.059,111.0,303.28902,111.0,302.46214,111.0,96.856667,111.0,0.2785266,111.0,0.2854038,111.0,0.18483333,111.0
