time,f,HS,lw_out,d,sw_in,lw_in,t,sw_out,rh,f_QCfin,HS_QCfin,lw_out_QCfin,d_QCfin,sw_in_QCfin,lw_in_QCfin,t_QCfin,sw_out_QCfin,rh_QCfin
1996-05-03 12:00:00,2.2274,0.00067837,308.9047700000001,306.05686000000014,527.29021,301.54824,-1.3700333,452.51629,94.206667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 13:00:00,0.74853333,0.00132162,312.77035,289.3833,507.23518,311.35338,0.2995,454.85731,85.495333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 14:00:00,1.9870667,0.00132162,304.63815,317.4143200000001,454.77743,305.43336,-0.88146667,431.19349000000005,91.306667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 15:00:00,1.4749333,0.00389409,307.76478,291.83881,416.30679,309.7323,-1.1618667,389.77747,93.876667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 16:00:00,1.0475667,0.00045963,305.28427,261.67899,365.98166,305.6796,-0.7989,344.80475,91.703333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 17:00:00,2.5580333,-0.00088072,299.0458700000001,269.28037,258.11382000000003,300.82662,-1.3548667,255.87699,94.413333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 18:00:00,3.8461,-0.00727594,297.23377,304.65332,190.21015,300.09816,-2.0609667000000003,185.42737,98.12,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 19:00:00,3.1725,-0.01263562,294.41535,303.02141,119.2569,293.60358,-2.4706333,111.84828,98.606667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 20:00:00,2.1978333,-0.01387197,294.05887,297.9216,57.320073,294.4893600000001,-2.5051333,51.234445,98.816667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 21:00:00,2.6218,-0.01552229,289.43948,283.55373,23.883682,287.00298,-2.9909,21.718059,99.26,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 22:00:00,1.8367667,-0.01598771,287.6905,280.50293,2.9632396,286.26768,-3.1919333,2.7089221,98.866667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-03 23:00:00,1.2492,-0.01628151,275.87467000000004,280.07709,0.23754127,270.24498,-4.8635667,0.227156,97.86,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 00:00:00,1.2842667,-0.01628151,280.01875,231.42447,0.55771313,281.7567,-5.3836667,0.4096102,97.876667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 01:00:00,1.3142,-0.01632292,282.80004,227.9649,0.53385133,285.99408,-4.8191,0.38922173,98.143333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 02:00:00,1.3732,-0.01628151,282.91144,266.44672,0.46174493,286.94826,-4.7646667,0.389187,98.09,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 03:00:00,1.7233,-0.01632292,283.3644700000001,350.13914,0.7884814,288.11106,-4.6750667,0.36153927,98.176667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 04:00:00,2.3545,-0.016219499999999998,282.6775,352.53543,2.3790944,287.76906,-4.8079667,1.9384326,98.05,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 05:00:00,2.5885667000000003,-0.01810474,281.32956,353.64726,15.408262,286.79778,-5.1336333,14.950512,97.806667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 06:00:00,2.3593333,-0.0206253,280.92109,348.38937000000016,49.050413,287.2287,-5.3526667,49.436995,97.51,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 07:00:00,2.3144667,-0.02162219,282.77776,349.3574,120.6636,290.0502,-5.2912667,123.75834,97.273333,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 08:00:00,2.3520333,-0.024531999999999998,284.05143,351.42007,205.49629,292.65282,-5.1333332999999985,213.79756,97.056667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 09:00:00,2.8121333,-0.024531999999999998,286.95897,352.2541,325.08316,295.06734,-4.9698,339.9559700000001,96.73,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 10:00:00,2.7556,-0.02538067,288.2809200000001,3.9784796,388.7702,293.5078200000001,-4.8982333,401.84383,96.466667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 11:00:00,2.2441,-0.02538067,291.7566,8.2911634,513.7824099999998,291.8286,-4.5315,517.56487,95.83,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 12:00:00,2.5409,-0.02683757,290.07075,346.06313,478.88236,288.91134,-4.2926332999999985,497.99264000000005,95.356667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 13:00:00,2.1416333,-0.03114175,290.04847,336.12595,481.55335,285.39558,-4.1422667,506.93647,94.02,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 14:00:00,2.0968,-0.03357163,288.31063,5.5225063,474.66573,284.39694,-4.4344667,502.5566,93.06,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 15:00:00,2.8343667000000003,-0.03525058,285.77813,12.546991,422.22535,284.02758,-4.6413332999999986,457.27823,93.85,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 16:00:00,3.3554667,-0.03525058,283.50929,14.06448,349.01095,282.44412,-5.3043333,370.6394,94.593333,111.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-04 17:00:00,2.6364333,-0.02612707,279.55459,23.635,354.79058,278.90442,-6.0981667,325.19083,94.383333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 18:00:00,1.9939333,-0.01927411,273.40902,46.970921,225.58953,273.2067,-7.3763333,210.39369,95.353333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 19:00:00,1.3166333,-0.0165859,271.3147,51.686875,137.91217,271.52406,-7.8083333,128.19378999999998,95.703333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 20:00:00,0.77253333,-0.01619621,269.51373,62.80386800000001,64.750575,270.51516000000004,-8.1423333,59.684023,95.6,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 21:00:00,0.59923333,-0.0151796,267.95785,37.220754,20.420526,270.15948,-8.484666699999998,18.746657,95.423333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 22:00:00,0.1142,-0.01467828,266.21258,346.49917,2.7452185,268.53156,-8.988,2.3973989,95.2,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-04 23:00:00,0.0,-0.01465871,265.39565,335.71371,0.564764,267.42348,-9.162333300000002,0.4411827999999999,95.23,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 00:00:00,0.0,-0.01445625,259.97789,330.81334,0.17571593,263.11086,-9.686,0.28272933,94.553333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 01:00:00,0.0,-0.01378049,249.25007,322.8497700000001,0.020666333,252.66618,-11.747,0.2446616,92.553333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 02:00:00,0.0,-0.01307568,251.88654,298.13738,0.18953979999999998,255.30642000000003,-10.859333,0.5858124,93.753333,221.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 03:00:00,0.0,-0.01249862,257.38227,296.58426000000014,0.53760253,261.9036,-10.736333,0.49967373,93.806667,221.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 04:00:00,0.0,-0.01218371,262.70719,287.59595,2.5536989,266.63688,-9.861,2.4434205,94.546667,221.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 05:00:00,0.0,-0.01101236,261.69717,357.19406000000015,16.648381,267.09174,-9.987,17.528454999999994,94.053333,221.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 06:00:00,0.0,-0.00841592,260.68714,352.15412000000015,51.208743,267.36192,-10.405667,55.032535,93.383333,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 07:00:00,0.0,-0.00753266,264.71982,323.35343,122.05293,272.34144,-10.109,131.62197,92.93,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 08:00:00,0.0,-0.00516819,265.58131000000003,353.37971,194.23227,278.34696,-9.716000000000001,210.88343,92.813333,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 09:00:00,0.0,-0.00359055,267.01466,55.196716,268.91589,281.85246,-10.355,294.89295,90.73,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 10:00:00,0.0,-0.00359055,269.56942999999995,46.513811,331.22054,290.50848,-9.340666699999998,372.97695,91.516667,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 11:00:00,0.0,-0.00727813,277.90587,11.858779,421.65919,298.62756,-8.2945,471.58141,91.346667,221.0,110.0,111.0,111.0,221.0,111.0,111.0,221.0,111.0
1996-05-05 12:00:00,0.018966667,-0.02300049,279.62514,202.91557,535.4594900000002,275.99058,-7.6456667,533.8791200000002,92.193333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 13:00:00,0.0242,-0.03252173,282.02767,205.87309,535.04616,275.93244,-7.0893333,519.48563,88.136667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 14:00:00,0.0024333333,-0.03670432,280.30097,209.25266,503.01508,276.04188,-7.0731,487.65947,86.273333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 15:00:00,3.0026,-0.03670432,277.47512,215.81107000000003,416.59855,275.02956,-7.0501,398.31145,84.913333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 16:00:00,9.725666699999998,-0.03252173,274.86093,204.51645,361.07037,276.80796000000004,-7.482,333.21423,88.03,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 17:00:00,10.146,-0.03186487,273.60583,196.45662,318.9666200000001,272.62188,-7.6173333,288.8736600000001,88.98,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 18:00:00,10.877333,-0.02103809,270.98793,190.44987,204.98571,265.89816,-7.6986667,185.15993,88.123333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 19:00:00,11.254000000000001,-0.01899811,269.86279,189.24998,125.87707,267.65262,-7.8506667,113.94965,89.273333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 20:00:00,10.924667,-0.02103809,268.32547,187.94653,70.99979599999998,264.5712,-7.949,64.360867,89.416667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 21:00:00,10.545333,-0.03302362,268.39602,189.2673,22.043614,273.3264,-8.017999999999999,20.407813,89.98666700000004,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 22:00:00,10.933333,-0.03307223,266.56906000000004,184.36341,2.4318196,264.4002,-8.1923333,2.3630129,89.523333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-05 23:00:00,11.969000000000001,-0.04593946,266.43538,180.39683,0.3617824,259.25652,-8.283999999999999,0.4893232,90.37,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 00:00:00,12.376,-0.04593946,268.77849,179.14016999999996,0.23774967,265.08762,-7.713999999999999,0.413674,89.533333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 01:00:00,12.172333,-0.04593946,271.47809,185.86668,0.2929062,265.27572000000004,-6.7866,0.46525299999999997,87.98,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 02:00:00,10.472000000000001,-0.03341106,271.85685,185.41976,0.348028,269.48916,-6.7198333,0.45149859999999997,88.946667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 03:00:00,9.402999999999999,-0.02680317,272.42127,171.36348,0.43058913,269.17794,-6.5322667,0.551218,90.156667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 04:00:00,6.8848333,-0.02443952,273.13052000000005,179.87015,2.6004152,260.60400000000004,-5.7731,2.7036774,87.966667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 05:00:00,5.9617667,-0.02211522,274.51188,192.64669,31.960571,268.6923,-5.6938,28.505994,89.18,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 06:00:00,4.4370667,-0.02100587,275.95265,214.02373,100.71972,267.10884,-5.7494,88.588409,90.026667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-06 07:00:00,1.8616333,-0.021579499999999998,276.8847,262.06777,177.84856000000005,259.82424,-5.7332,153.82699,91.173333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 08:00:00,1.1613667,-0.02100587,284.36335,318.90138,290.73884,269.68752,-5.2210333,253.47692,93.49,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 09:00:00,3.3092,-0.02057329,283.70981,326.83621,353.98477,276.24708,-5.3607333,318.55329,94.293333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 10:00:00,3.3145,-0.01953654,285.18771,342.48519,474.40871,274.32504,-6.4088333,418.50888,93.556667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 11:00:00,2.3819333,-0.01931817,288.03213,350.7947,616.51667,266.55822,-7.0712667,529.90563,90.973333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 12:00:00,2.6064667,-0.01546887,283.65411,336.21473,564.31247,268.75044,-7.2644,501.07349000000005,91.53,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 13:00:00,2.7908667,-0.01404695,284.31137,347.32015,614.59244,276.10344,-7.2356667,556.12582,91.136667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 14:00:00,2.7586667,-0.01372991,282.97085,0.38563884,592.21723,275.54598,-7.1460667,537.11279,91.2,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 15:00:00,3.475,-0.01314073,277.95414,12.144717,512.5459099999998,274.10958,-7.4670000000000005,471.81413,92.53,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 16:00:00,3.3906667,-0.01442949,275.29168,6.1397102,421.50289,273.39822000000004,-7.6416667,392.85484,92.883333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 17:00:00,4.1660667,-0.02129288,273.10452999999995,2.6280605,348.36144,269.93718,-7.8236667,318.21638,93.65,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 18:00:00,4.7412,-0.02953483,271.41125,4.7217901,241.07017,269.46522000000004,-8.071,218.70191,94.426667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 19:00:00,3.7791333,-0.02953483,270.89881,345.07252,161.14876999999996,269.34552,-8.1723333,146.07798,94.933333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 20:00:00,4.7051,-0.03165899,268.99758,357.40844,63.674883,271.20257999999995,-8.27,58.662516,95.3,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 21:00:00,4.4203667,-0.03721106,265.64444,7.4577588000000015,23.548853,268.20666,-8.89,21.35058,95.023333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 22:00:00,3.5110667,-0.03721106,264.15911,2.7033893,3.400046,267.79968,-9.2383333,2.9487905,94.796667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-06 23:00:00,3.0993333,-0.03944643,262.95227,0.67791163,0.63714827,267.03702000000004,-9.539,0.3930424000000001,94.546667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 00:00:00,2.4326333,-0.04333934,261.89026,354.532,0.65784933,266.22648,-9.812000000000001,0.3345862,94.44,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 01:00:00,2.1955,-0.04182793,261.05847,1.3525982,0.7232522,265.58694,-10.062333,0.35865640000000004,94.073333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 02:00:00,2.0068,-0.04182793,259.40233,5.5841343,0.61995527,264.17448,-10.403333,0.34146340000000003,93.64,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 03:00:00,1.2291333,-0.03226634,259.25379,2.8556096,0.7373192,264.04452000000003,-10.543667,0.430867,93.826667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 04:00:00,0.95416667,-0.03226634,259.64369,4.4620658,2.9492073,264.63276,-10.420667,2.7184043,93.703333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 05:00:00,0.0618,-0.03226634,260.63515,1.1228421,18.076963,265.81266,-10.261667,17.350516,93.96,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 06:00:00,1.4047333,-0.03299848,261.60433,1.108672,60.970199,267.19434,-10.304333,58.235643,93.516667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 07:00:00,0.99406667,-0.03309665,263.26791000000003,13.092673,131.36841,269.07534,-10.382333,124.53983999999998,93.29,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 08:00:00,0.7476,-0.03375526,266.9144,5.3197054,205.57618,272.42694,-9.8953333,193.74948,92.883333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 09:00:00,0.41316667,-0.03455994,270.79855,15.961081,407.82491,265.17312000000004,-8.3613333,330.6266,92.57,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 10:00:00,0.13813333,-0.03758354,276.28685,20.726576,536.59874,244.70442000000003,-6.0589667,409.77345,92.483333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 11:00:00,0.55136667,-0.04070171,281.15875,340.35689,654.44894,230.15916,-5.7607667000000005,537.2239400000002,92.49,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 12:00:00,0.43746667,-0.04070171,287.64594,19.788901,675.43135,257.5773,-5.6596667,572.36365,91.003333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 13:00:00,0.7859999999999999,-0.03597412,284.12199,108.56764,665.29963,262.80648,-7.3369667,574.71857,87.863333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 14:00:00,1.0460333,-0.03004887,287.93929,142.94385,676.70259,266.99256,-6.8498333,586.63558,87.626667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 15:00:00,5.1010667000000005,-0.02637281,278.37003,203.36007,622.61584,263.46996,-6.3164333,545.84128,89.91,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 16:00:00,5.9757,-0.02141433,280.94337,198.37647,563.32257,256.3803,-6.4405333,489.49687,88.76333299999996,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 17:00:00,5.9774333,-0.01954933,277.03323,198.7267,481.34495,237.71394,-6.5376,417.66139,87.67,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 18:00:00,6.2634333,-0.02215952,271.70089,196.03645,328.7371100000001,232.18722,-6.9819333,287.09184,86.466667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 19:00:00,6.0787333,-0.02215952,268.71165,189.63628,282.34032,224.26992,-7.487999999999999,250.84066,86.576667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 20:00:00,6.3078667,-0.03028008,255.95264,179.23377,125.46618,188.85582,-8.766333300000001,116.31568,89.276667,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 21:00:00,6.8906,-0.03483476,254.61213,179.32725,39.768625,199.73484,-9.600666699999998,35.173057,91.493333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 22:00:00,7.0818667,-0.03591977,252.03136,185.61638,3.7169182,194.43384,-10.140333,4.3266271,92.18,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-07 23:00:00,7.2306,-0.03591977,251.35925,195.2497,0.0,192.00222,-10.091667,0.53416393,92.893333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 00:00:00,6.0356333,-0.03399454,247.74989,191.25347,0.0,198.23004,-10.545,0.38262240000000003,92.82,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 01:00:00,4.9276,-0.03256326,244.21108,191.03619,0.0,197.76834,-10.765,0.43079753,91.056667,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 02:00:00,5.8055333,-0.03140591,249.13125,195.62869,0.0,206.7048,-9.887333300000002,0.48248073,92.21,111.0,110.0,221.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 03:00:00,6.5784667,-0.03114354,252.96341,198.34926,0.0,208.79784,-8.874,0.61339067,91.68,111.0,110.0,221.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 04:00:00,6.3113667,-0.03231731,254.49701,192.80645,5.8855981,206.82792,-8.446666699999998,5.8032453,90.926667,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 05:00:00,6.8006332999999985,-0.03514374,256.86612,190.69008,82.65665,193.8456,-8.042,39.022205,90.813333,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 06:00:00,7.8743333,-0.03591253,261.96824,188.68711,169.14091000000005,196.81074,-7.3303667,97.915351,89.883333,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 07:00:00,8.502333300000002,-0.03633751,270.56461,186.81632,341.255,210.00168,-5.9316667,222.35238,88.53,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 08:00:00,9.1796667,-0.03963298,275.87839,182.4867,417.50856,215.62074,-5.1151333,296.42816,88.33,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 09:00:00,9.7443333,-0.03963298,283.66153,179.88311000000004,425.79593,248.32962,-4.1432,361.20235,89.283333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 10:00:00,10.138333,-0.03963298,291.46696000000014,190.98681,549.66195,259.92684,-3.3515,451.80425,91.973333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 11:00:00,9.65,-0.03736098,299.97421,190.07293,719.6399299999997,269.0172,-1.9898667,579.75491,89.186667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 12:00:00,10.416333,-0.03641978,304.14428,190.64351,853.0749800000001,254.16414,-1.2181667,685.92081,88.386667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-08 13:00:00,11.165,-0.03612572,303.9549,191.54671,773.62248,231.88626,-0.95356667,634.82808,90.123333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 14:00:00,11.896667,-0.03163062,305.37711,190.71,724.02675,244.5984,-0.49656667,608.07299,89.886667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 15:00:00,11.849667,-0.02773956,301.96827,185.65008,614.79737,232.44714,-0.36653333,518.65203,88.75666700000002,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 16:00:00,9.858333300000002,-0.02668961,306.05665,167.56266000000005,706.40653,257.26266,-0.23233333,598.55953,89.443333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 17:00:00,11.331,-0.02710571,302.98943,170.72307,515.75179,261.47952000000004,-0.13783333,437.92481,91.316667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 18:00:00,10.927,-0.02989468,300.17844,164.99673,255.93951,265.8195,-0.41023333,224.91917,92.623333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 19:00:00,10.992,-0.03385329,299.80339,161.49656000000004,172.71497,271.68138,-0.3037,152.69815,93.81,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 20:00:00,10.647667,-0.035628,297.53083,156.71003000000005,94.545523,264.64644,-0.3995,83.428425,94.673333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 21:00:00,10.592,-0.03593631,300.59805,158.05029,32.381539000000004,292.74858,-0.0604,29.352445,94.95,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 22:00:00,10.540999999999999,-0.03634259,301.6712,166.70552,3.4479085,295.79238,0.2535,3.4930271,95.766667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-08 23:00:00,11.119667,-0.03581853,302.19107,167.25665,0.2751922,297.6870600000001,0.31026667,0.42996393,96.266667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 00:00:00,10.583333,-0.03580455,302.20963,160.39715,0.292281,299.10978,0.34443333,0.2854038,96.086667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 01:00:00,11.949000000000002,-0.03580455,302.71465,163.32088000000005,0.36456107,303.0462,0.36126667,0.2613336,95.913333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 02:00:00,11.059000000000001,-0.03580455,302.46214,155.22347,0.27852659999999996,303.28902,0.18483333,0.2854038,96.856667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 03:00:00,12.859333,-0.03634329,304.0403100000001,166.7135,0.24417533,307.92996,0.74526667,0.26480693,96.04,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 04:00:00,12.246333,-0.03691652,304.2334,171.36715,2.8937382,310.01958,0.9898,3.0314559,95.463333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-09 05:00:00,11.135667,-0.03705202,304.24825,176.42658,19.646215,310.95666,1.0226333,18.458683,92.526667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
